contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiration
GM250926P00030000,2025-09-22 13:30:01+00:00,30.0,0.03,0.0,0.17,-0.01,-25.0,4.0,1,2.7343781640625,False,REGULAR,USD,2025-09-26
GM250926P00035000,2025-09-16 15:29:56+00:00,35.0,0.04,0.0,0.19,0.0,0.0,,4,2.2031294921874993,False,REGULAR,USD,2025-09-26
GM250926P00040000,2025-09-22 15:58:48+00:00,40.0,0.03,0.0,0.19,0.0,0.0,1.0,2,1.6992202539062502,False,REGULAR,USD,2025-09-26
GM250926P00046000,2025-08-20 18:56:19+00:00,46.0,0.07,0.0,0.19,0.0,0.0,,2,1.15625421875,False,REGULAR,USD,2025-09-26
GM250926P00048000,2025-08-22 14:04:12+00:00,48.0,0.12,0.0,0.15,0.0,0.0,3.0,5,0.945313046875,False,REGULAR,USD,2025-09-26
GM250926P00049000,2025-09-11 19:41:19+00:00,49.0,0.06,0.0,0.07,0.0,0.0,1.0,2,0.7656273437500001,False,REGULAR,USD,2025-09-26
GM250926P00050000,2025-09-17 18:19:05+00:00,50.0,0.09,0.0,0.08,0.0,0.0,5.0,138,0.70312796875,False,REGULAR,USD,2025-09-26
GM250926P00051000,2025-09-17 18:49:04+00:00,51.0,0.03,0.0,0.08,0.0,0.0,1.0,6,0.632816171875,False,REGULAR,USD,2025-09-26
GM250926P00052000,2025-09-19 17:51:05+00:00,52.0,0.02,0.0,0.08,0.0,0.0,61.0,148,0.5585981640625001,False,REGULAR,USD,2025-09-26
GM250926P00053000,2025-09-19 19:58:01+00:00,53.0,0.04,0.0,0.09,0.0,0.0,27.0,61,0.56836369140625,False,REGULAR,USD,2025-09-26
GM250926P00054000,2025-09-22 18:08:20+00:00,54.0,0.02,0.01,0.08,-0.030000001,-60.0,152.0,71,0.47461462890625,False,REGULAR,USD,2025-09-26
GM250926P00055000,2025-09-22 18:34:54+00:00,55.0,0.07,0.02,0.07,0.02,40.0,6.0,214,0.38086556640624997,False,REGULAR,USD,2025-09-26
GM250926P00056000,2025-09-22 18:54:40+00:00,56.0,0.06,0.06,0.07,-0.02,-25.0,234.0,391,0.3007882421875,False,REGULAR,USD,2025-09-26
GM250926P00057000,2025-09-22 19:48:20+00:00,57.0,0.15,0.13,0.15,-0.019999996,-11.764703,217.0,880,0.273444765625,False,REGULAR,USD,2025-09-26
GM250926P00058000,2025-09-22 19:54:18+00:00,58.0,0.34,0.33,0.39,-0.03999999,-10.526314,336.0,1258,0.274421318359375,False,REGULAR,USD,2025-09-26
GM250926P00059000,2025-09-22 19:32:44+00:00,59.0,0.75,0.74,0.8,-0.029999971,-3.8461504,89.0,1353,0.26856200195312496,True,REGULAR,USD,2025-09-26
