contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiration
AAPL251003P00110000,2025-09-30 16:22:35+00:00,110.0,0.01,0.0,0.01,0.0,0.0,10.0,62,2.81250296875,False,REGULAR,USD,2025-10-03
AAPL251003P00120000,2025-09-10 14:56:58+00:00,120.0,0.01,0.0,0.01,0.0,0.0,29.0,134,2.50000375,False,REGULAR,USD,2025-10-03
AAPL251003P00125000,2025-09-02 16:48:37+00:00,125.0,0.02,0.0,0.01,0.0,0.0,,2,2.3750040624999995,False,REGULAR,USD,2025-10-03
AAPL251003P00130000,2025-09-17 14:09:28+00:00,130.0,0.01,0.0,0.01,0.0,0.0,567.0,622,2.2500043749999996,False,REGULAR,USD,2025-10-03
AAPL251003P00135000,2025-10-01 15:13:10+00:00,135.0,0.01,0.0,0.01,0.0,0.0,20.0,259,2.1250046874999997,False,REGULAR,USD,2025-10-03
AAPL251003P00140000,2025-09-12 18:04:12+00:00,140.0,0.01,0.0,0.01,0.0,0.0,,100,2.000005,False,REGULAR,USD,2025-10-03
AAPL251003P00145000,2025-09-03 16:55:04+00:00,145.0,0.02,0.0,0.01,0.0,0.0,,16,1.9375003125,False,REGULAR,USD,2025-10-03
AAPL251003P00150000,2025-09-12 15:34:17+00:00,150.0,0.02,0.0,0.01,0.0,0.0,1.0,18,1.8125009374999999,False,REGULAR,USD,2025-10-03
AAPL251003P00155000,2025-09-18 15:57:41+00:00,155.0,0.01,0.0,0.01,0.0,0.0,6.0,18,1.6875015625,False,REGULAR,USD,2025-10-03
AAPL251003P00160000,2025-09-18 14:18:56+00:00,160.0,0.01,0.0,0.01,0.0,0.0,50.0,149,1.5937520312499998,False,REGULAR,USD,2025-10-03
AAPL251003P00165000,2025-10-01 13:40:23+00:00,165.0,0.01,0.0,0.01,0.0,0.0,1.0,169,1.5000025,False,REGULAR,USD,2025-10-03
AAPL251003P00170000,2025-09-25 16:25:30+00:00,170.0,0.01,0.0,0.01,0.0,0.0,5.0,324,1.40625296875,False,REGULAR,USD,2025-10-03
AAPL251003P00175000,2025-09-29 13:30:16+00:00,175.0,0.01,0.0,0.01,0.0,0.0,19.0,140,1.3125034374999998,False,REGULAR,USD,2025-10-03
AAPL251003P00180000,2025-09-30 17:45:00+00:00,180.0,0.01,0.0,0.01,0.0,0.0,1.0,756,1.21875390625,False,REGULAR,USD,2025-10-03
AAPL251003P00185000,2025-10-01 13:30:01+00:00,185.0,0.02,0.0,0.01,0.01,100.0,1.0,322,1.125004375,False,REGULAR,USD,2025-10-03
AAPL251003P00190000,2025-09-26 16:47:28+00:00,190.0,0.01,0.0,0.01,0.0,0.0,2.0,737,1.0312548437500002,False,REGULAR,USD,2025-10-03
AAPL251003P00195000,2025-09-30 17:54:46+00:00,195.0,0.01,0.0,0.01,0.0,0.0,2.0,1144,0.9687503125,False,REGULAR,USD,2025-10-03
AAPL251003P00200000,2025-09-30 19:54:18+00:00,200.0,0.01,0.0,0.01,0.0,0.0,1.0,8048,0.87500125,False,REGULAR,USD,2025-10-03
AAPL251003P00205000,2025-09-30 13:34:27+00:00,205.0,0.01,0.0,0.01,0.0,0.0,3.0,1185,0.7812521875,False,REGULAR,USD,2025-10-03
AAPL251003P00210000,2025-10-01 19:09:16+00:00,210.0,0.01,0.0,0.01,0.0,0.0,17.0,3237,0.7187528125,False,REGULAR,USD,2025-10-03
AAPL251003P00212500,2025-09-30 17:54:59+00:00,212.5,0.01,0.0,0.01,0.0,0.0,5.0,569,0.6718782812500002,False,REGULAR,USD,2025-10-03
AAPL251003P00215000,2025-10-01 14:53:21+00:00,215.0,0.01,0.0,0.01,0.0,0.0,3.0,2345,0.6250037500000001,False,REGULAR,USD,2025-10-03
AAPL251003P00217500,2025-10-01 18:29:58+00:00,217.5,0.01,0.0,0.01,0.0,0.0,2.0,782,0.5937540625000001,False,REGULAR,USD,2025-10-03
AAPL251003P00220000,2025-10-01 19:57:08+00:00,220.0,0.02,0.01,0.02,0.01,100.0,426.0,3472,0.6171913281250001,False,REGULAR,USD,2025-10-03
AAPL251003P00222500,2025-10-01 18:22:32+00:00,222.5,0.01,0.01,0.02,0.0,0.0,104.0,450,0.570316796875,False,REGULAR,USD,2025-10-03
AAPL251003P00225000,2025-10-01 19:30:09+00:00,225.0,0.01,0.01,0.02,0.0,0.0,123.0,3263,0.5312546875,False,REGULAR,USD,2025-10-03
AAPL251003P00227500,2025-10-01 16:27:12+00:00,227.5,0.01,0.01,0.02,0.0,0.0,74.0,1145,0.5039112109375,False,REGULAR,USD,2025-10-03
AAPL251003P00230000,2025-10-01 19:41:39+00:00,230.0,0.02,0.01,0.02,0.0,0.0,52.0,3783,0.46094289062500005,False,REGULAR,USD,2025-10-03
AAPL251003P00232500,2025-10-01 18:07:39+00:00,232.5,0.01,0.01,0.02,-0.01,-50.0,85.0,1895,0.41797457031249996,False,REGULAR,USD,2025-10-03
AAPL251003P00235000,2025-10-01 19:51:08+00:00,235.0,0.01,0.01,0.02,-0.02,-66.66667,354.0,5085,0.37500625,False,REGULAR,USD,2025-10-03
AAPL251003P00237500,2025-10-01 19:59:45+00:00,237.5,0.01,0.01,0.02,-0.03,-75.0,729.0,3167,0.335944140625,False,REGULAR,USD,2025-10-03
AAPL251003P00240000,2025-10-01 19:59:15+00:00,240.0,0.02,0.02,0.03,-0.02,-50.0,2220.0,11846,0.30664755859375,False,REGULAR,USD,2025-10-03
