contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiration
GM250919C00025000,2025-09-15 18:18:20+00:00,25.0,33.84,33.65,35.95,0.0,0.0,183.0,195,7.5078131152343754,True,REGULAR,USD,2025-09-19
GM250919C00028000,2025-09-04 18:38:01+00:00,28.0,29.95,29.45,32.8,0.0,0.0,90.0,0,8.718754550781249,True,REGULAR,USD,2025-09-19
GM250919C00030000,2025-09-04 18:38:01+00:00,30.0,27.9,27.5,31.2,0.0,0.0,70.0,0,4.39062951171875,True,REGULAR,USD,2025-09-19
GM250919C00032000,2025-07-07 14:58:57+00:00,32.0,21.09,24.3,27.95,0.0,0.0,1.0,1,5.945315068359376,True,REGULAR,USD,2025-09-19
GM250919C00033000,2025-09-17 17:06:21+00:00,33.0,26.1,24.65,27.65,0.0,0.0,1.0,1,6.910157612304687,True,REGULAR,USD,2025-09-19
GM250919C00034000,2025-09-17 17:06:21+00:00,34.0,25.2,23.65,27.0,0.0,0.0,1.0,1,3.4843762890625003,True,REGULAR,USD,2025-09-19
GM250919C00035000,2025-09-17 13:47:14+00:00,35.0,23.78,23.65,25.85,0.0,0.0,200.0,103,4.804691494140624,True,REGULAR,USD,2025-09-19
GM250919C00036000,2025-09-16 18:36:51+00:00,36.0,23.24,21.35,24.95,0.0,0.0,1.0,1,6.492189384765625,True,REGULAR,USD,2025-09-19
GM250919C00037000,2025-09-18 14:58:37+00:00,37.0,21.82,20.3,23.9,-0.52000046,-2.3276653,3.0,4,6.1562523046874995,True,REGULAR,USD,2025-09-19
GM250919C00038000,2025-09-18 19:19:50+00:00,38.0,21.23,19.75,22.85,0.35000038,1.6762471,1.0,1,2.6718783203125005,True,REGULAR,USD,2025-09-19
GM250919C00039000,2025-09-18 19:19:50+00:00,39.0,20.33,18.25,22.3,1.4300003,7.566139,1.0,0,2.2500043749999996,True,REGULAR,USD,2025-09-19
GM250919C00040000,2025-09-17 15:22:04+00:00,40.0,19.15,18.5,19.95,0.25,1.3227514,2.0,621,4.12500484375,True,REGULAR,USD,2025-09-19
GM250919C00041000,2025-09-04 17:49:45+00:00,41.0,16.85,16.2,20.25,0.0,0.0,60.0,0,5.5175812280273435,True,REGULAR,USD,2025-09-19
GM250919C00042000,2025-09-15 14:50:10+00:00,42.0,16.84,16.55,18.15,0.0,0.0,4.0,2,2.4062539843749997,True,REGULAR,USD,2025-09-19
