contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiration
AAPL260109P00110000,2026-01-06 16:13:41+00:00,110.0,0.01,,,0.0,0.0,,,0.0,False,REGULAR,USD,2026-01-09
AAPL260109P00130000,2026-01-06 16:05:50+00:00,130.0,0.01,,,0.0,0.0,,,0.0,False,REGULAR,USD,2026-01-09
AAPL260109P00135000,2026-01-07 16:54:52+00:00,135.0,0.01,0.0,0.01,0.0,0.0,1040.0,5.0,2.1875045312499997,False,REGULAR,USD,2026-01-09
AAPL260109P00140000,2026-01-07 14:39:04+00:00,140.0,0.06,0.0,0.03,0.049999997,499.99988,1.0,5.0,2.281254296875,False,REGULAR,USD,2026-01-09
AAPL260109P00150000,2026-01-02 16:15:03+00:00,150.0,0.02,0.0,0.03,0.0,0.0,1.0,1.0,2.031254921875,False,REGULAR,USD,2026-01-09
AAPL260109P00160000,2025-12-12 16:49:24+00:00,160.0,0.01,0.0,0.03,0.0,0.0,,107.0,1.8125009374999999,False,REGULAR,USD,2026-01-09
AAPL260109P00165000,2026-01-05 17:30:03+00:00,165.0,0.02,0.0,0.03,0.0,0.0,1.0,70.0,1.71875140625,False,REGULAR,USD,2026-01-09
AAPL260109P00170000,2025-12-12 16:15:49+00:00,170.0,0.02,0.0,0.03,0.0,0.0,,190.0,1.609376953125,False,REGULAR,USD,2026-01-09
AAPL260109P00175000,2025-12-12 16:15:49+00:00,175.0,0.02,0.0,0.03,0.0,0.0,,717.0,1.5000025,False,REGULAR,USD,2026-01-09
AAPL260109P00180000,2025-12-12 16:15:49+00:00,180.0,0.02,0.0,0.03,0.0,0.0,,211.0,1.40625296875,False,REGULAR,USD,2026-01-09
AAPL260109P00185000,2026-01-05 18:18:38+00:00,185.0,0.04,0.0,0.03,0.0,0.0,2.0,3.0,1.3125034374999998,False,REGULAR,USD,2026-01-09
AAPL260109P00190000,2026-01-05 18:15:14+00:00,190.0,0.02,,0.03,0.0,0.0,,,1.2968785156249998,False,REGULAR,USD,2026-01-09
AAPL260109P00195000,2025-12-03 19:51:01+00:00,195.0,0.07,0.0,0.04,0.0,0.0,,1.0,1.15625421875,False,REGULAR,USD,2026-01-09
AAPL260109P00200000,2025-12-26 15:47:26+00:00,200.0,0.01,0.0,0.01,-0.01,-50.0,2262.0,169.0,0.937500625,False,REGULAR,USD,2026-01-09
AAPL260109P00205000,2026-01-06 14:40:46+00:00,205.0,0.01,0.0,0.01,0.0,0.0,1.0,41.0,0.8437515624999999,False,REGULAR,USD,2026-01-09
