contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiration
GM251024P00030000,2025-09-29 16:27:00+00:00,30.0,0.01,0.0,0.01,0.0,0.0,1.0,11.0,1.75000125,False,REGULAR,USD,2025-10-24
GM251024P00035000,2025-09-25 18:42:58+00:00,35.0,0.04,0.0,0.07,0.01,33.333336,2.0,0.0,1.71875140625,False,REGULAR,USD,2025-10-24
GM251024P00040000,2025-10-16 19:51:46+00:00,40.0,0.03,0.0,0.02,0.0,0.0,10.0,368.0,1.125004375,False,REGULAR,USD,2025-10-24
GM251024P00045000,2025-10-17 15:59:24+00:00,45.0,0.01,0.0,0.18,-0.04,-79.99999,1.0,10.0,1.0976607617187502,False,REGULAR,USD,2025-10-24
GM251024P00046000,2025-10-17 15:46:59+00:00,46.0,0.11,0.0,0.17,0.009999998,9.999998,1.0,2.0,1.0078174609375,False,REGULAR,USD,2025-10-24
GM251024P00047000,2025-10-17 15:25:07+00:00,47.0,0.08,0.0,0.18,-0.10000001,-55.555557,3.0,24.0,0.9414068359375,False,REGULAR,USD,2025-10-24
GM251024P00048000,2025-10-17 17:44:31+00:00,48.0,0.11,0.06,0.13,0.0,0.0,70.0,100.0,0.8710950390625,False,REGULAR,USD,2025-10-24
GM251024P00049000,2025-10-17 17:31:36+00:00,49.0,0.14,0.05,0.32,-0.019999996,-12.499998,5.0,148.0,0.914063359375,False,REGULAR,USD,2025-10-24
GM251024P00050000,2025-10-17 19:26:33+00:00,50.0,0.15,0.11,0.18,-0.109999985,-42.307686,421.0,147.0,0.7851583984375,False,REGULAR,USD,2025-10-24
GM251024P00051000,2025-10-17 17:41:46+00:00,51.0,0.21,0.19,0.24,-0.10000001,-32.258068,107.0,399.0,0.773439765625,False,REGULAR,USD,2025-10-24
GM251024P00052000,2025-10-17 19:43:45+00:00,52.0,0.28,0.27,0.31,-0.22,-44.0,115.0,439.0,0.7460962890625,False,REGULAR,USD,2025-10-24
GM251024P00053000,2025-10-17 19:58:02+00:00,53.0,0.39,0.34,0.4,-0.32,-45.070423,178.0,453.0,0.7070341796875,False,REGULAR,USD,2025-10-24
